2020-12-26 02:10:01 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=jpaGsc, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [jpaGsc]
2020-12-26 02:10:01 DEBUG ProviderChecker:86 - Persistence-unit [jpaGsc] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-12-26 02:10:01 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: jpaGsc
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/moham/eclipse-workspaces/grcBochra/gestion-stations-carburant/gestion-stations-carburant-jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		ma.ac.fstt.sim.jpa.entities.Carburant]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		hibernate.dialect: org.hibernate.dialect.MySQLInnoDBDialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		hibernate.format_sql: true
		javax.persistence.jdbc.user: root]
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-26 02:10:02 INFO  Version:46 - HHH000412: Hibernate Core {5.4.0.Final}
2020-12-26 02:10:02 INFO  Environment:199 - HHH000206: hibernate.properties not found
2020-12-26 02:10:02 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-26 02:10:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property prix with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.HistoCarb:prix]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for prix
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property prix
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='id_station', referencedColumn='', mappedBy=''}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(histo_carb), mappingColumn=station, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property station
2020-12-26 02:10:04 DEBUG AnnotationBinder:558 - Binding entity from annotated class: ma.ac.fstt.sim.jpa.entities.Carburant
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-26 02:10:04 DEBUG EntityBinder:430 - Import with entity name Carburant
2020-12-26 02:10:04 DEBUG EntityBinder:873 - Bind entity ma.ac.fstt.sim.jpa.entities.Carburant on table carburant
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=id_carburant, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idCarburant with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Carburant:idCarburant]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for idCarburant
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property idCarburant
2020-12-26 02:10:04 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_carburant)]), idCarburant, assigned, , ...)
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=description, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property description with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Carburant:description]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for description
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property description
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='carburant'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=histoCarbs, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=null, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=element, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=histoCarbs_KEY, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='histoCarbs_KEY', referencedColumn='null', mappedBy='null'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='carburant'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='carburant'}
2020-12-26 02:10:04 DEBUG CollectionBinder:449 - Collection role: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property histoCarbs
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(carburant), mappingColumn=nom_carburant, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nomCarburant with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Carburant:nomCarburant]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for nomCarburant
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property nomCarburant
2020-12-26 02:10:04 DEBUG AnnotationBinder:558 - Binding entity from annotated class: ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-12-26 02:10:04 DEBUG EntityBinder:430 - Import with entity name Station
2020-12-26 02:10:04 DEBUG EntityBinder:873 - Bind entity ma.ac.fstt.sim.jpa.entities.Station on table station
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=id_station, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property idStation with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:idStation]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for idStation
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property idStation
2020-12-26 02:10:04 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_station)]), idStation, assigned, , ...)
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=adresse, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property adresse with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:adresse]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for adresse
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property adresse
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=histoCarbs, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=null, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=element, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=histoCarbs_KEY, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='histoCarbs_KEY', referencedColumn='null', mappedBy='null'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='station'}
2020-12-26 02:10:04 DEBUG CollectionBinder:449 - Collection role: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property histoCarbs
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=nom_station, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property nomStation with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:nomStation]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for nomStation
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property nomStation
2020-12-26 02:10:04 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(station), mappingColumn=ville, insertable=true, updatable=true, unique=false}
2020-12-26 02:10:04 DEBUG PropertyBinder:175 - MetadataSourceProcessor property ville with lazy=false
2020-12-26 02:10:04 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [ma.ac.fstt.sim.jpa.entities.Station:ville]
2020-12-26 02:10:04 DEBUG SimpleValueBinder:411 - building SimpleValue for ville
2020-12-26 02:10:04 DEBUG PropertyBinder:266 - Building property ville
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idHistoCarb
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for date
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for prix
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idCarburant
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for description
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for nomCarburant
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for idStation
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for adresse
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for nomStation
2020-12-26 02:10:04 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for ville
2020-12-26 02:10:04 DEBUG PrimaryKey:35 - Forcing column [id_histo_carb] to be non-null as it is part of the primary key for table [histo_carb]
2020-12-26 02:10:04 DEBUG PrimaryKey:35 - Forcing column [id_carburant] to be non-null as it is part of the primary key for table [carburant]
2020-12-26 02:10:04 DEBUG PrimaryKey:35 - Forcing column [id_station] to be non-null as it is part of the primary key for table [station]
2020-12-26 02:10:04 DEBUG CollectionSecondPass:51 - Second pass for collection: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs
2020-12-26 02:10:04 DEBUG CollectionBinder:898 - Binding a OneToMany: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs through a foreign key
2020-12-26 02:10:04 DEBUG CollectionBinder:936 - Mapping collection: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs -> histo_carb
2020-12-26 02:10:04 DEBUG TableBinder:565 - Retrieving property ma.ac.fstt.sim.jpa.entities.HistoCarb.carburant
2020-12-26 02:10:04 DEBUG CollectionSecondPass:68 - Mapped collection key: id_carburant, one-to-many: ma.ac.fstt.sim.jpa.entities.HistoCarb
2020-12-26 02:10:04 DEBUG CollectionSecondPass:51 - Second pass for collection: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs
2020-12-26 02:10:04 DEBUG CollectionBinder:898 - Binding a OneToMany: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs through a foreign key
2020-12-26 02:10:04 DEBUG CollectionBinder:936 - Mapping collection: ma.ac.fstt.sim.jpa.entities.Station.histoCarbs -> histo_carb
2020-12-26 02:10:04 DEBUG TableBinder:565 - Retrieving property ma.ac.fstt.sim.jpa.entities.HistoCarb.station
2020-12-26 02:10:04 DEBUG CollectionSecondPass:68 - Mapped collection key: id_station, one-to-many: ma.ac.fstt.sim.jpa.entities.HistoCarb
2020-12-26 02:10:04 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Carburant
2020-12-26 02:10:04 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:10:04 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Carburant
2020-12-26 02:10:04 DEBUG InFlightMetadataCollectorImpl:1861 - Resolving reference to class: ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:10:04 DEBUG SessionFactoryImpl:196 - Building session factory
2020-12-26 02:10:04 DEBUG Settings:70 - SessionFactory name : null
2020-12-26 02:10:04 DEBUG Settings:71 - Automatic flush during beforeCompletion(): enabled
2020-12-26 02:10:04 DEBUG Settings:72 - Automatic session close at end of transaction: disabled
2020-12-26 02:10:04 DEBUG Settings:74 - Statistics: disabled
2020-12-26 02:10:04 DEBUG Settings:76 - Deleted entity synthetic identifier rollback: disabled
2020-12-26 02:10:04 DEBUG Settings:77 - Default entity-mode: pojo
2020-12-26 02:10:04 DEBUG Settings:78 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2020-12-26 02:10:04 DEBUG Settings:79 - Allow initialization of lazy state outside session : disabled
2020-12-26 02:10:04 DEBUG Settings:81 - Using BatchFetchStyle : LEGACY
2020-12-26 02:10:04 DEBUG Settings:82 - Default batch fetch size: -1
2020-12-26 02:10:04 DEBUG Settings:83 - Maximum outer join fetch depth: 2
2020-12-26 02:10:04 DEBUG Settings:84 - Default null ordering: NONE
2020-12-26 02:10:04 DEBUG Settings:85 - Order SQL updates by primary key: disabled
2020-12-26 02:10:04 DEBUG Settings:86 - Order SQL inserts for batching: disabled
2020-12-26 02:10:04 DEBUG Settings:88 - multi-tenancy strategy : NONE
2020-12-26 02:10:04 DEBUG Settings:90 - JTA Track by Thread: enabled
2020-12-26 02:10:04 DEBUG Settings:92 - Query language substitutions: {}
2020-12-26 02:10:04 DEBUG Settings:93 - Named query checking : enabled
2020-12-26 02:10:04 DEBUG Settings:95 - Second-level cache: disabled
2020-12-26 02:10:04 DEBUG Settings:96 - Second-level query cache: disabled
2020-12-26 02:10:04 DEBUG Settings:97 - Second-level query cache factory: null
2020-12-26 02:10:04 DEBUG Settings:98 - Second-level cache region prefix: null
2020-12-26 02:10:04 DEBUG Settings:99 - Optimize second-level cache for minimal puts: disabled
2020-12-26 02:10:04 DEBUG Settings:100 - Structured second-level cache entries: disabled
2020-12-26 02:10:04 DEBUG Settings:101 - Second-level cache direct-reference entries: disabled
2020-12-26 02:10:04 DEBUG Settings:102 - Automatic eviction of collection cache: disabled
2020-12-26 02:10:04 DEBUG Settings:104 - JDBC batch size: 15
2020-12-26 02:10:04 DEBUG Settings:105 - JDBC batch updates for versioned data: enabled
2020-12-26 02:10:04 DEBUG Settings:106 - Scrollable result sets: enabled
2020-12-26 02:10:04 DEBUG Settings:107 - Wrap result sets: disabled
2020-12-26 02:10:04 DEBUG Settings:108 - JDBC3 getGeneratedKeys(): enabled
2020-12-26 02:10:04 DEBUG Settings:109 - JDBC result set fetch size: null
2020-12-26 02:10:04 DEBUG Settings:110 - Connection release mode: AFTER_TRANSACTION
2020-12-26 02:10:04 DEBUG Settings:111 - Generate SQL with comments: disabled
2020-12-26 02:10:04 DEBUG Settings:113 - JPA compliance - query : 
2020-12-26 02:10:04 DEBUG Settings:114 - JPA compliance - closed-handling : 
2020-12-26 02:10:04 DEBUG Settings:115 - JPA compliance - lists : 
2020-12-26 02:10:04 DEBUG Settings:116 - JPA compliance - transactions : 
2020-12-26 02:10:04 DEBUG SessionFactoryImpl:251 - Session factory constructed with filter configurations : {}
2020-12-26 02:10:04 DEBUG SessionFactoryImpl:252 - Instantiating session factory with properties: {sun.desktop=windows, hibernate.format_sql=true, awt.toolkit=sun.awt.windows.WToolkit, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQLInnoDBDialect, java.class.path=C:\Tools\DevTools\apache-maven-3.6.3-bin\apache-maven-3.6.3\boot\plexus-classworlds-2.6.0.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=http://java.oracle.com/, user.timezone=Europe/Paris, javax.persistence.jdbc.user=****, javax.persistence.jdbc.url=jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC, os.name=Windows 10, java.vm.specification.version=1.8, sun.java.launcher=SUN_STANDARD, user.country=FR, sun.boot.library.path=C:\Program Files\Java\jdk1.8.0_271\jre\bin, sun.java.command=org.codehaus.plexus.classworlds.launcher.Launcher -B exec:java, maven.home=C:\Tools\DevTools\apache-maven-3.6.3-bin\apache-maven-3.6.3, sun.cpu.endian=little, user.home=C:\Users\moham, user.language=fr, java.specification.vendor=Oracle Corporation, java.home=C:\Program Files\Java\jdk1.8.0_271\jre, file.separator=\, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, javax.persistence.jdbc.driver=com.mysql.jdbc.Driver, sun.boot.class.path=C:\Program Files\Java\jdk1.8.0_271\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\rt.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\sunrsasign.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_271\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_271\jre\classes, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_271-b09, user.name=moham, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.endorsed.dirs=C:\Program Files\Java\jdk1.8.0_271\jre\lib\endorsed, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC, hibernate.ejb.persistenceUnitName=jpaGsc, file.encoding=Cp1252, guice.disable.misplaced.annotation.check=true, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.connection.driver_class=com.mysql.jdbc.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\moham\AppData\Local\Temp\, java.version=1.8.0_271, user.dir=C:\Users\moham\eclipse-workspaces\grcBochra\gestion-stations-carburant\gestion-stations-carburant-jpa, os.arch=amd64, maven.multiModuleProjectDirectory=C:\Users\moham\eclipse-workspaces\grcBochra\gestion-stations-carburant\gestion-stations-carburant-jpa, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@4411ad9, java.library.path=C:\Program Files\Java\jdk1.8.0_271\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Program Files/Java/jre1.8.0_271/bin/server;C:/Program Files/Java/jre1.8.0_271/bin;C:/Program Files/Java/jre1.8.0_271/lib/amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Users\moham\AppData\Local\Microsoft\WindowsApps;C:\Tools\DevTools\apache-maven-3.6.3-bin\apache-maven-3.6.3\bin;;C:\Tools\DevTools\eclipse-jee-2019-12-R-win32-x86_64;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=25.271-b09, classworlds.conf=C:\Users\moham\eclipse-workspaces\grcBochra\.metadata\.plugins\org.eclipse.m2e.launching\launches\m2conf5120736633559883403.tmp, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, java.ext.dirs=C:\Program Files\Java\jdk1.8.0_271\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, javax.persistence.jdbc.password=****, java.class.version=52.0}
2020-12-26 02:10:04 DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2020-12-26 02:10:04 DEBUG SessionFactoryImpl:291 - Instantiated session factory
2020-12-26 02:10:04 DEBUG TypeConfiguration$Scope:157 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@479bc077] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@7ec54d36]
2020-12-26 02:10:04 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.HistoCarb] is safe
2020-12-26 02:10:04 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.HistoCarb
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.HistoCarb] is safe
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.HistoCarb
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Carburant] is safe
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Carburant
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Carburant] is safe
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Carburant
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Station] is safe
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [ma.ac.fstt.sim.jpa.entities.Station] is safe
2020-12-26 02:10:05 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : ma.ac.fstt.sim.jpa.entities.Station
2020-12-26 02:10:05 DEBUG AbstractCollectionPersister:673 - Static SQL for collection: ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs
2020-12-26 02:10:05 DEBUG AbstractCollectionPersister:675 -  Row insert: update histo_carb set id_carburant=? where id_histo_carb=?
